stop_id,stop_name,stop_lat,stop_lon,hour,day_of_week,is_rush_hour,is_weekend,crowd_level_code,crowd_level
27435,Neragenahalli Cross,13.22897,77.62986,8,0,1,0,3,Very High
27435,Neragenahalli Cross,13.22897,77.62986,19,5,1,1,1,Medium
34753,TATA Advance Jigani Industrial Area,12.77495,77.64143,21,4,0,0,1,Medium
34753,TATA Advance Jigani Industrial Area,12.77495,77.64143,6,0,0,0,0,Low
34753,TATA Advance Jigani Industrial Area,12.77495,77.64143,13,1,0,0,0,Low
21946,Gangamma Circle,13.05663,77.54672,21,1,0,0,1,Medium
21946,Gangamma Circle,13.05663,77.54672,21,3,0,0,1,Medium
21946,Gangamma Circle,13.05663,77.54672,8,3,1,0,3,Very High
36170,Silk Institute metro station,12.86182,77.52985,10,0,0,0,0,Low
36170,Silk Institute metro station,12.86182,77.52985,9,6,1,1,0,Low
36170,Silk Institute metro station,12.86182,77.52985,13,3,0,0,0,Low
20689,BTM Layout Water Tank,12.91673,77.60713,20,2,0,0,0,Low
20689,BTM Layout Water Tank,12.91673,77.60713,20,5,0,1,1,Medium
20689,BTM Layout Water Tank,12.91673,77.60713,15,1,0,0,1,Medium
26331,JHBCS Layout Cross,12.913,77.56344,8,6,1,1,2,High
26331,JHBCS Layout Cross,12.913,77.56344,19,0,1,0,2,High
26331,JHBCS Layout Cross,12.913,77.56344,21,5,0,1,0,Low
22479,Shell Petrol Bunk,13.01756,77.7621,17,3,1,0,3,Very High
22479,Shell Petrol Bunk,13.01756,77.7621,19,2,1,0,3,Very High
22479,Shell Petrol Bunk,13.01756,77.7621,17,1,1,0,3,Very High
32325,Chikkanayakanahalli Dinne,12.88383,77.69706,22,1,0,0,0,Low
32325,Chikkanayakanahalli Dinne,12.88383,77.69706,6,4,0,0,0,Low
32325,Chikkanayakanahalli Dinne,12.88383,77.69706,9,5,1,1,1,Medium
22389,Indiranagara Police Station/KFC,12.97857,77.6408,7,2,1,0,3,Very High
22389,Indiranagara Police Station/KFC,12.97857,77.6408,15,6,0,1,1,Medium
22389,Indiranagara Police Station/KFC,12.97857,77.6408,20,1,0,0,0,Low
23221,Avalahalli Hosakote,13.03591,77.73531,18,0,1,0,3,Very High
23221,Avalahalli Hosakote,13.03591,77.73531,13,1,0,0,1,Medium
23221,Avalahalli Hosakote,13.03591,77.73531,9,6,1,1,0,Low
33161,Jnana Bharathi West Side Hospital,12.9313,77.48993,10,6,0,1,0,Low
33161,Jnana Bharathi West Side Hospital,12.9313,77.48993,12,0,0,0,1,Medium
33161,Jnana Bharathi West Side Hospital,12.9313,77.48993,9,5,1,1,0,Low
33033,Indian Institute of Horticultural Research,13.13542,77.49096,14,0,0,0,1,Medium
33033,Indian Institute of Horticultural Research,13.13542,77.49096,12,0,0,0,1,Medium
33033,Indian Institute of Horticultural Research,13.13542,77.49096,17,4,1,0,2,High
33110,Jangamakote,13.26135,77.84694,15,0,0,0,1,Medium
33110,Jangamakote,13.26135,77.84694,11,1,0,0,0,Low
33110,Jangamakote,13.26135,77.84694,13,0,0,0,1,Medium
21750,Bettahalli Layout,13.09242,77.55946,9,4,1,0,3,Very High
21750,Bettahalli Layout,13.09242,77.55946,14,6,0,1,0,Low
21750,Bettahalli Layout,13.09242,77.55946,22,0,0,0,0,Low
24356,Hosur Road junction 1,12.93214,77.61363,20,6,0,1,0,Low
24356,Hosur Road junction 1,12.93214,77.61363,10,2,0,0,1,Medium
24356,Hosur Road junction 1,12.93214,77.61363,12,2,0,0,1,Medium
23638,Jyothi Farm,12.85983,77.52879,8,4,1,0,3,Very High
23638,Jyothi Farm,12.85983,77.52879,8,6,1,1,1,Medium
23638,Jyothi Farm,12.85983,77.52879,15,6,0,1,0,Low
37923,Kamalanagara Water Tank,12.9953,77.53966,10,3,0,0,2,High
37923,Kamalanagara Water Tank,12.9953,77.53966,19,3,1,0,3,Very High
37923,Kamalanagara Water Tank,12.9953,77.53966,6,3,0,0,0,Low
27845,Doddaballapura Railway Station,13.28041,77.55176,14,3,0,0,1,Medium
27845,Doddaballapura Railway Station,13.28041,77.55176,22,4,0,0,0,Low
27845,Doddaballapura Railway Station,13.28041,77.55176,15,5,0,1,1,Medium
30657,Kallubalu Cross,12.77098,77.62722,8,3,1,0,3,Very High
30657,Kallubalu Cross,12.77098,77.62722,20,3,0,0,0,Low
30657,Kallubalu Cross,12.77098,77.62722,18,1,1,0,2,High
34956,Thunganagara Cross,12.9856,77.485,18,0,1,0,3,Very High
34956,Thunganagara Cross,12.9856,77.485,11,4,0,0,1,Medium
34956,Thunganagara Cross,12.9856,77.485,20,3,0,0,0,Low
33704,Lingapura,12.82141,77.44411,20,5,0,1,0,Low
33704,Lingapura,12.82141,77.44411,16,6,0,1,1,Medium
33704,Lingapura,12.82141,77.44411,7,3,1,0,2,High
28460,Lakkasandra Cross T Beguru,13.14979,77.29049,18,3,1,0,3,Very High
28460,Lakkasandra Cross T Beguru,13.14979,77.29049,21,2,0,0,0,Low
28460,Lakkasandra Cross T Beguru,13.14979,77.29049,17,5,1,1,0,Low
22195,Kothanuru,13.06181,77.64891,6,1,0,0,0,Low
22195,Kothanuru,13.06181,77.64891,6,0,0,0,1,Medium
22195,Kothanuru,13.06181,77.64891,20,3,0,0,0,Low
30171,Bommashettyhalli Cross,13.1258,77.41669,20,5,0,1,0,Low
30171,Bommashettyhalli Cross,13.1258,77.41669,19,5,1,1,0,Low
30171,Bommashettyhalli Cross,13.1258,77.41669,14,2,0,0,1,Medium
37103,Jalahalli Police Station,13.04889,77.55009,16,6,0,1,0,Low
37103,Jalahalli Police Station,13.04889,77.55009,19,3,1,0,2,High
37103,Jalahalli Police Station,13.04889,77.55009,10,0,0,0,1,Medium
23620,New Gabbadi,12.71338,77.48144,21,6,0,1,0,Low
23620,New Gabbadi,12.71338,77.48144,6,1,0,0,0,Low
23620,New Gabbadi,12.71338,77.48144,13,2,0,0,1,Medium
34760,Tattekere,12.67304,77.57257,20,0,0,0,0,Low
34760,Tattekere,12.67304,77.57257,22,3,0,0,0,Low
34760,Tattekere,12.67304,77.57257,11,4,0,0,0,Low
22322,Nagadevanahalli,12.93588,77.49244,15,3,0,0,1,Medium
22322,Nagadevanahalli,12.93588,77.49244,12,3,0,0,1,Medium
22322,Nagadevanahalli,12.93588,77.49244,9,6,1,1,1,Medium
30492,Jyothipura Budigere,13.10275,77.75065,20,3,0,0,0,Low
30492,Jyothipura Budigere,13.10275,77.75065,6,3,0,0,0,Low
30492,Jyothipura Budigere,13.10275,77.75065,21,4,0,0,1,Medium
20637,BEL Circle,13.0452,77.55669,11,1,0,0,2,High
20637,BEL Circle,13.0452,77.55669,12,0,0,0,1,Medium
20637,BEL Circle,13.0452,77.55669,14,6,0,1,0,Low
39593,Byrappa layout Kannuru,13.08882,77.65719,13,6,0,1,0,Low
39593,Byrappa layout Kannuru,13.08882,77.65719,14,2,0,0,0,Low
39593,Byrappa layout Kannuru,13.08882,77.65719,11,3,0,0,0,Low
22673,Banasawadi,13.01452,77.65234,15,2,0,0,2,High
22673,Banasawadi,13.01452,77.65234,20,4,0,0,0,Low
22673,Banasawadi,13.01452,77.65234,12,0,0,0,1,Medium
24132,Rayan International School,12.81953,77.58471,8,5,1,1,0,Low
24132,Rayan International School,12.81953,77.58471,19,2,1,0,2,High
24132,Rayan International School,12.81953,77.58471,12,6,0,1,0,Low
33740,Mahadeva Kodigehalli,13.14409,77.70276,8,1,1,0,3,Very High
33740,Mahadeva Kodigehalli,13.14409,77.70276,19,6,1,1,1,Medium
33740,Mahadeva Kodigehalli,13.14409,77.70276,13,4,0,0,1,Medium
21136,Rolling Mill,13.02655,77.51468,13,6,0,1,0,Low
21136,Rolling Mill,13.02655,77.51468,9,2,1,0,3,Very High
21136,Rolling Mill,13.02655,77.51468,22,5,0,1,0,Low
26618,Sriramapura Cross,13.06767,77.61321,21,6,0,1,0,Low
26618,Sriramapura Cross,13.06767,77.61321,7,2,1,0,2,High
26618,Sriramapura Cross,13.06767,77.61321,10,2,0,0,1,Medium
21704,Bamboo Bazaar,12.99191,77.60342,8,5,1,1,1,Medium
21704,Bamboo Bazaar,12.99191,77.60342,8,5,1,1,1,Medium
21704,Bamboo Bazaar,12.99191,77.60342,13,0,0,0,1,Medium
32734,Goravanahalli Cross,13.05626,77.35794,12,5,0,1,0,Low
32734,Goravanahalli Cross,13.05626,77.35794,6,3,0,0,0,Low
32734,Goravanahalli Cross,13.05626,77.35794,21,1,0,0,0,Low
31625,Vittal Nagara,12.95464,77.55713,21,6,0,1,0,Low
31625,Vittal Nagara,12.95464,77.55713,17,0,1,0,3,Very High
31625,Vittal Nagara,12.95464,77.55713,18,1,1,0,3,Very High
29684,Bande Inorpalya,12.9366,77.36241,13,5,0,1,0,Low
29684,Bande Inorpalya,12.9366,77.36241,16,5,0,1,0,Low
29684,Bande Inorpalya,12.9366,77.36241,20,6,0,1,0,Low
32447,Devalapura Circle,12.98268,77.82829,12,1,0,0,1,Medium
32447,Devalapura Circle,12.98268,77.82829,15,2,0,0,1,Medium
32447,Devalapura Circle,12.98268,77.82829,20,1,0,0,0,Low
32318,Chikkanahalli,12.93457,77.47251,9,4,1,0,3,Very High
32318,Chikkanahalli,12.93457,77.47251,22,1,0,0,0,Low
32318,Chikkanahalli,12.93457,77.47251,14,6,0,1,0,Low
22551,Thirumala Dhaba,13.09762,77.563,14,5,0,1,0,Low
22551,Thirumala Dhaba,13.09762,77.563,11,2,0,0,1,Medium
22551,Thirumala Dhaba,13.09762,77.563,22,2,0,0,0,Low
30326,Byrathi Bande,13.07794,77.65355,19,0,1,0,3,Very High
30326,Byrathi Bande,13.07794,77.65355,6,0,0,0,1,Medium
30326,Byrathi Bande,13.07794,77.65355,7,5,1,1,0,Low
32424,Depot-08 Yeshawanthapura,13.01778,77.55559,22,2,0,0,1,Medium
32424,Depot-08 Yeshawanthapura,13.01778,77.55559,7,1,1,0,2,High
32424,Depot-08 Yeshawanthapura,13.01778,77.55559,11,1,0,0,2,High
26824,Tattanuru,12.91531,77.82413,17,1,1,0,2,High
26824,Tattanuru,12.91531,77.82413,21,4,0,0,0,Low
26824,Tattanuru,12.91531,77.82413,14,6,0,1,0,Low
39531,Nelamangala Taluk Office,13.0984,77.39282,16,2,0,0,0,Low
39531,Nelamangala Taluk Office,13.0984,77.39282,17,2,1,0,3,Very High
39531,Nelamangala Taluk Office,13.0984,77.39282,15,6,0,1,0,Low
32789,Gundammanapalya Colony,13.03084,77.32472,7,4,1,0,3,Very High
32789,Gundammanapalya Colony,13.03084,77.32472,6,1,0,0,0,Low
32789,Gundammanapalya Colony,13.03084,77.32472,8,0,1,0,3,Very High
26140,Indo Dyanish Farm,13.16133,77.48019,7,2,1,0,2,High
26140,Indo Dyanish Farm,13.16133,77.48019,6,0,0,0,0,Low
26140,Indo Dyanish Farm,13.16133,77.48019,7,4,1,0,2,High
33588,Krishnasagara,12.93612,77.42869,9,3,1,0,2,High
33588,Krishnasagara,12.93612,77.42869,8,3,1,0,3,Very High
33588,Krishnasagara,12.93612,77.42869,15,0,0,0,0,Low
25014,Dodda Byalakere,13.11354,77.52473,7,6,1,1,0,Low
25014,Dodda Byalakere,13.11354,77.52473,9,4,1,0,3,Very High
25014,Dodda Byalakere,13.11354,77.52473,18,5,1,1,0,Low
23416,Mahal Chowdadenahalli,12.87217,77.80852,22,0,0,0,0,Low
23416,Mahal Chowdadenahalli,12.87217,77.80852,6,0,0,0,0,Low
23416,Mahal Chowdadenahalli,12.87217,77.80852,20,1,0,0,0,Low
25336,Ganjalahalli,13.15245,77.9018,12,6,0,1,0,Low
25336,Ganjalahalli,13.15245,77.9018,9,3,1,0,3,Very High
25336,Ganjalahalli,13.15245,77.9018,9,4,1,0,2,High
35935,Padmanabha Nagara,12.91798,77.55994,12,0,0,0,1,Medium
35935,Padmanabha Nagara,12.91798,77.55994,20,5,0,1,0,Low
35935,Padmanabha Nagara,12.91798,77.55994,9,4,1,0,2,High
36767,CS-Bande Mutt Arch,12.91903,77.4775,16,2,0,0,1,Medium
36767,CS-Bande Mutt Arch,12.91903,77.4775,21,2,0,0,0,Low
36767,CS-Bande Mutt Arch,12.91903,77.4775,20,3,0,0,0,Low
36369,CS-Bhodhana Hosahalli,12.97932,77.80271,22,2,0,0,0,Low
36369,CS-Bhodhana Hosahalli,12.97932,77.80271,20,1,0,0,0,Low
36369,CS-Bhodhana Hosahalli,12.97932,77.80271,19,1,1,0,2,High
33567,Kondashettyhalli,13.12655,77.51418,13,6,0,1,0,Low
33567,Kondashettyhalli,13.12655,77.51418,10,3,0,0,1,Medium
33567,Kondashettyhalli,13.12655,77.51418,17,6,1,1,0,Low
22308,Mukkodlu,12.75655,77.52841,14,0,0,0,1,Medium
22308,Mukkodlu,12.75655,77.52841,17,0,1,0,2,High
22308,Mukkodlu,12.75655,77.52841,17,0,1,0,3,Very High
20709,Chamarajapet,12.95714,77.56801,21,5,0,1,0,Low
20709,Chamarajapet,12.95714,77.56801,22,3,0,0,2,High
20709,Chamarajapet,12.95714,77.56801,8,0,1,0,3,Very High
36251,ITPL Back Gate Big Bazzar,12.9863,77.73171,20,2,0,0,0,Low
36251,ITPL Back Gate Big Bazzar,12.9863,77.73171,15,1,0,0,0,Low
36251,ITPL Back Gate Big Bazzar,12.9863,77.73171,9,0,1,0,2,High
23646,Annasandrapalya Cross,12.96044,77.66607,13,6,0,1,0,Low
23646,Annasandrapalya Cross,12.96044,77.66607,11,6,0,1,1,Medium
23646,Annasandrapalya Cross,12.96044,77.66607,9,2,1,0,2,High
29612,Aziz Palya,13.02711,77.36691,12,5,0,1,0,Low
29612,Aziz Palya,13.02711,77.36691,21,3,0,0,0,Low
29612,Aziz Palya,13.02711,77.36691,7,4,1,0,3,Very High
25883,Hinnakki,12.77784,77.68057,21,3,0,0,0,Low
25883,Hinnakki,12.77784,77.68057,11,2,0,0,1,Medium
25883,Hinnakki,12.77784,77.68057,18,4,1,0,2,High
39680,Tatanagara,13.05519,77.57318,13,6,0,1,0,Low
39680,Tatanagara,13.05519,77.57318,15,1,0,0,1,Medium
39680,Tatanagara,13.05519,77.57318,12,6,0,1,0,Low
31601,Vijayapura Gate,13.03924,77.88166,18,0,1,0,2,High
31601,Vijayapura Gate,13.03924,77.88166,15,0,0,0,1,Medium
31601,Vijayapura Gate,13.03924,77.88166,20,0,0,0,0,Low
30236,Burumarana Doddy,12.78692,77.31067,21,6,0,1,0,Low
30236,Burumarana Doddy,12.78692,77.31067,20,2,0,0,0,Low
30236,Burumarana Doddy,12.78692,77.31067,11,5,0,1,1,Medium
27768,Punugumaranahalli Cross,12.92897,77.39995,13,6,0,1,0,Low
27768,Punugumaranahalli Cross,12.92897,77.39995,20,4,0,0,0,Low
27768,Punugumaranahalli Cross,12.92897,77.39995,20,1,0,0,0,Low
29167,Mylappanahalli,13.13653,77.53511,18,5,1,1,0,Low
29167,Mylappanahalli,13.13653,77.53511,11,5,0,1,0,Low
29167,Mylappanahalli,13.13653,77.53511,6,0,0,0,0,Low
31600,Vijayapura Cross,13.25678,77.71718,18,0,1,0,3,Very High
31600,Vijayapura Cross,13.25678,77.71718,9,6,1,1,1,Medium
31600,Vijayapura Cross,13.25678,77.71718,21,2,0,0,0,Low
33560,Konasandra,12.76209,77.63461,13,3,0,0,1,Medium
33560,Konasandra,12.76209,77.63461,17,2,1,0,3,Very High
33560,Konasandra,12.76209,77.63461,20,0,0,0,0,Low
28725,Managal,12.91249,77.20467,7,0,1,0,2,High
28725,Managal,12.91249,77.20467,14,3,0,0,0,Low
28725,Managal,12.91249,77.20467,9,6,1,1,0,Low
28098,Sadenahalli,13.19463,77.57269,14,6,0,1,1,Medium
28098,Sadenahalli,13.19463,77.57269,9,0,1,0,3,Very High
28098,Sadenahalli,13.19463,77.57269,7,2,1,0,3,Very High
39098,CS-Kumbalagodu,12.87822,77.44549,20,2,0,0,0,Low
39098,CS-Kumbalagodu,12.87822,77.44549,14,0,0,0,0,Low
39098,CS-Kumbalagodu,12.87822,77.44549,18,2,1,0,3,Very High
32141,Budihal Gate,13.22448,77.73872,16,3,0,0,1,Medium
32141,Budihal Gate,13.22448,77.73872,16,2,0,0,1,Medium
32141,Budihal Gate,13.22448,77.73872,18,4,1,0,3,Very High
26321,Jeevanbheema Nagara,12.96576,77.65763,12,2,0,0,1,Medium
26321,Jeevanbheema Nagara,12.96576,77.65763,20,4,0,0,1,Medium
26321,Jeevanbheema Nagara,12.96576,77.65763,19,3,1,0,3,Very High
35070,Ayyappa Nagara Muneshwara Temple Sadaramangala,13.00445,77.71243,16,3,0,0,1,Medium
35070,Ayyappa Nagara Muneshwara Temple Sadaramangala,13.00445,77.71243,17,2,1,0,3,Very High
35070,Ayyappa Nagara Muneshwara Temple Sadaramangala,13.00445,77.71243,21,6,0,1,0,Low
25885,Hirandahalli,13.04573,77.72281,7,5,1,1,1,Medium
25885,Hirandahalli,13.04573,77.72281,9,5,1,1,0,Low
25885,Hirandahalli,13.04573,77.72281,15,6,0,1,0,Low
20578,1st Cross Magadi Road,12.97569,77.5628,20,6,0,1,1,Medium
20578,1st Cross Magadi Road,12.97569,77.5628,8,0,1,0,3,Very High
20578,1st Cross Magadi Road,12.97569,77.5628,12,4,0,0,2,High
36754,Ultra Violatt Automotion Jigani,12.7657,77.64074,9,1,1,0,3,Very High
36754,Ultra Violatt Automotion Jigani,12.7657,77.64074,15,5,0,1,1,Medium
36754,Ultra Violatt Automotion Jigani,12.7657,77.64074,17,2,1,0,2,High
32233,Channahalli Gate,13.21287,77.75494,12,0,0,0,1,Medium
32233,Channahalli Gate,13.21287,77.75494,18,5,1,1,0,Low
32233,Channahalli Gate,13.21287,77.75494,21,4,0,0,0,Low
35106,Allalasandra Gate,13.08444,77.59437,19,2,1,0,3,Very High
35106,Allalasandra Gate,13.08444,77.59437,8,3,1,0,2,High
35106,Allalasandra Gate,13.08444,77.59437,15,3,0,0,1,Medium
26564,Sondekoppa,13.02102,77.38432,7,3,1,0,3,Very High
26564,Sondekoppa,13.02102,77.38432,10,2,0,0,1,Medium
26564,Sondekoppa,13.02102,77.38432,9,2,1,0,3,Very High
21642,Aladamara Papareddypalya,12.97518,77.5096,17,6,1,1,0,Low
21642,Aladamara Papareddypalya,12.97518,77.5096,15,0,0,0,0,Low
21642,Aladamara Papareddypalya,12.97518,77.5096,9,2,1,0,2,High
20623,Banashankari Bus Station,12.91779,77.57272,11,0,0,0,1,Medium
20623,Banashankari Bus Station,12.91779,77.57272,14,3,0,0,1,Medium
20623,Banashankari Bus Station,12.91779,77.57272,13,5,0,1,0,Low
22427,Richard Farm,12.77774,77.52525,11,2,0,0,0,Low
22427,Richard Farm,12.77774,77.52525,12,3,0,0,1,Medium
22427,Richard Farm,12.77774,77.52525,10,2,0,0,0,Low
33206,Kachamaranahalli,12.91221,77.73346,7,4,1,0,3,Very High
33206,Kachamaranahalli,12.91221,77.73346,12,5,0,1,1,Medium
33206,Kachamaranahalli,12.91221,77.73346,12,1,0,0,1,Medium
35537,Agalakote,13.21287,77.73615,12,2,0,0,0,Low
35537,Agalakote,13.21287,77.73615,20,1,0,0,0,Low
35537,Agalakote,13.21287,77.73615,8,0,1,0,2,High
31853,Attibele,12.77798,77.7699,15,1,0,0,1,Medium
31853,Attibele,12.77798,77.7699,18,2,1,0,3,Very High
31853,Attibele,12.77798,77.7699,20,1,0,0,0,Low
33997,Muthukadahalli,13.1825,77.67303,21,0,0,0,0,Low
33997,Muthukadahalli,13.1825,77.67303,14,6,0,1,1,Medium
33997,Muthukadahalli,13.1825,77.67303,7,5,1,1,0,Low
38952,CS-Bhartiya City Chokkanahalli,13.08332,77.64251,21,6,0,1,0,Low
38952,CS-Bhartiya City Chokkanahalli,13.08332,77.64251,17,2,1,0,3,Very High
38952,CS-Bhartiya City Chokkanahalli,13.08332,77.64251,19,3,1,0,2,High
39619,Bhuvaneshwari Nagara Mahalakshmi Temple,12.92197,77.55084,16,5,0,1,0,Low
39619,Bhuvaneshwari Nagara Mahalakshmi Temple,12.92197,77.55084,6,3,0,0,0,Low
39619,Bhuvaneshwari Nagara Mahalakshmi Temple,12.92197,77.55084,21,2,0,0,0,Low
36765,Koduru,12.9421,77.89357,7,6,1,1,1,Medium
36765,Koduru,12.9421,77.89357,12,2,0,0,1,Medium
36765,Koduru,12.9421,77.89357,8,5,1,1,0,Low
34820,Malagala 1,12.9754,77.51528,9,0,1,0,3,Very High
34820,Malagala 1,12.9754,77.51528,15,4,0,0,0,Low
34820,Malagala 1,12.9754,77.51528,8,6,1,1,1,Medium
35442,Aralimaradapalya Cross,12.92659,77.35999,19,6,1,1,0,Low
35442,Aralimaradapalya Cross,12.92659,77.35999,6,3,0,0,0,Low
35442,Aralimaradapalya Cross,12.92659,77.35999,11,5,0,1,1,Medium
36180,Sophiya School (KIA),12.98586,77.58971,10,2,0,0,1,Medium
36180,Sophiya School (KIA),12.98586,77.58971,22,1,0,0,0,Low
36180,Sophiya School (KIA),12.98586,77.58971,11,6,0,1,0,Low
20668,Bhoopasandra Ayyappa Bakery,13.04271,77.57711,12,2,0,0,1,Medium
20668,Bhoopasandra Ayyappa Bakery,13.04271,77.57711,13,0,0,0,2,High
20668,Bhoopasandra Ayyappa Bakery,13.04271,77.57711,22,6,0,1,0,Low
28521,Leelavathi Estate,13.00088,77.34987,7,2,1,0,2,High
28521,Leelavathi Estate,13.00088,77.34987,6,4,0,0,0,Low
28521,Leelavathi Estate,13.00088,77.34987,19,4,1,0,2,High
31336,Kumbalahalli,13.09182,77.79373,11,2,0,0,0,Low
31336,Kumbalahalli,13.09182,77.79373,8,1,1,0,3,Very High
31336,Kumbalahalli,13.09182,77.79373,10,0,0,0,1,Medium
26110,Ilyas Nagara Junction,12.90856,77.57039,22,3,0,0,0,Low
26110,Ilyas Nagara Junction,12.90856,77.57039,6,5,0,1,0,Low
26110,Ilyas Nagara Junction,12.90856,77.57039,7,3,1,0,3,Very High
31012,Kendriya Vidyalaya DRDO Quarters,12.98675,77.66408,15,0,0,0,1,Medium
31012,Kendriya Vidyalaya DRDO Quarters,12.98675,77.66408,9,6,1,1,1,Medium
31012,Kendriya Vidyalaya DRDO Quarters,12.98675,77.66408,18,1,1,0,3,Very High
38792,Rashi Gateway,13.11118,77.36989,15,5,0,1,1,Medium
38792,Rashi Gateway,13.11118,77.36989,16,5,0,1,1,Medium
38792,Rashi Gateway,13.11118,77.36989,6,2,0,0,0,Low
33796,Managal,12.91253,77.20473,8,3,1,0,2,High
33796,Managal,12.91253,77.20473,10,2,0,0,1,Medium
33796,Managal,12.91253,77.20473,7,5,1,1,0,Low
23898,Junnasandra Gate Wipro Regional Office,12.91086,77.68439,15,1,0,0,0,Low
23898,Junnasandra Gate Wipro Regional Office,12.91086,77.68439,11,2,0,0,0,Low
23898,Junnasandra Gate Wipro Regional Office,12.91086,77.68439,15,4,0,0,0,Low
30882,Kasthuri Nagara,13.00258,77.66119,8,0,1,0,3,Very High
30882,Kasthuri Nagara,13.00258,77.66119,15,3,0,0,2,High
30882,Kasthuri Nagara,13.00258,77.66119,6,2,0,0,1,Medium
30906,Kattu Gollahalli Gate,13.0944,77.7429,22,0,0,0,0,Low
30906,Kattu Gollahalli Gate,13.0944,77.7429,11,0,0,0,1,Medium
30906,Kattu Gollahalli Gate,13.0944,77.7429,12,6,0,1,0,Low
24586,Chikkana Hosahalli,13.21479,77.58064,13,0,0,0,1,Medium
24586,Chikkana Hosahalli,13.21479,77.58064,7,6,1,1,1,Medium
24586,Chikkana Hosahalli,13.21479,77.58064,15,5,0,1,0,Low
20625,Bandaiahanapalya,13.18654,77.44337,12,2,0,0,0,Low
20625,Bandaiahanapalya,13.18654,77.44337,19,4,1,0,3,Very High
20625,Bandaiahanapalya,13.18654,77.44337,21,5,0,1,0,Low
21446,3rd Block Jayanagara,12.9318,77.58393,11,5,0,1,1,Medium
21446,3rd Block Jayanagara,12.9318,77.58393,21,0,0,0,0,Low
21446,3rd Block Jayanagara,12.9318,77.58393,6,6,0,1,0,Low
31904,Basavanapura,13.22559,77.57657,10,0,0,0,1,Medium
31904,Basavanapura,13.22559,77.57657,6,4,0,0,0,Low
31904,Basavanapura,13.22559,77.57657,14,6,0,1,1,Medium
20903,Kalyananagara,13.02654,77.63688,11,0,0,0,0,Low
20903,Kalyananagara,13.02654,77.63688,9,5,1,1,1,Medium
20903,Kalyananagara,13.02654,77.63688,10,4,0,0,1,Medium
30944,Kempaiahnagara,13.1082,77.48252,6,4,0,0,0,Low
30944,Kempaiahnagara,13.1082,77.48252,13,0,0,0,0,Low
30944,Kempaiahnagara,13.1082,77.48252,18,0,1,0,3,Very High
34391,Ranganathpura,12.95104,77.24187,22,6,0,1,0,Low
34391,Ranganathpura,12.95104,77.24187,8,2,1,0,3,Very High
34391,Ranganathpura,12.95104,77.24187,14,1,0,0,1,Medium
20813,Havanur Circle,12.98898,77.53767,20,1,0,0,1,Medium
20813,Havanur Circle,12.98898,77.53767,11,5,0,1,0,Low
20813,Havanur Circle,12.98898,77.53767,6,5,0,1,0,Low
37054,CS-KLE Society College,12.96829,77.48136,21,3,0,0,0,Low
37054,CS-KLE Society College,12.96829,77.48136,22,0,0,0,0,Low
37054,CS-KLE Society College,12.96829,77.48136,17,4,1,0,3,Very High
38159,Gadenahalli Cross,13.20278,77.6032,9,4,1,0,2,High
38159,Gadenahalli Cross,13.20278,77.6032,16,3,0,0,1,Medium
38159,Gadenahalli Cross,13.20278,77.6032,19,5,1,1,0,Low
22331,Nagenahalli,13.08136,77.65328,7,3,1,0,2,High
22331,Nagenahalli,13.08136,77.65328,9,5,1,1,1,Medium
22331,Nagenahalli,13.08136,77.65328,14,3,0,0,1,Medium
25632,Guravanahalli,12.97957,77.34428,11,0,0,0,0,Low
25632,Guravanahalli,12.97957,77.34428,6,2,0,0,1,Medium
25632,Guravanahalli,12.97957,77.34428,8,0,1,0,2,High
26841,TC Palya  Gate Hosakote Road,13.01738,77.70438,18,5,1,1,1,Medium
26841,TC Palya  Gate Hosakote Road,13.01738,77.70438,21,5,0,1,0,Low
26841,TC Palya  Gate Hosakote Road,13.01738,77.70438,19,3,1,0,3,Very High
27834,Railway Gate Gollahalli,13.15049,77.41184,17,0,1,0,3,Very High
27834,Railway Gate Gollahalli,13.15049,77.41184,20,1,0,0,0,Low
27834,Railway Gate Gollahalli,13.15049,77.41184,8,6,1,1,1,Medium
32074,Big Market Sahakaranagara,13.06257,77.59289,17,0,1,0,2,High
32074,Big Market Sahakaranagara,13.06257,77.59289,7,0,1,0,2,High
32074,Big Market Sahakaranagara,13.06257,77.59289,14,4,0,0,2,High
38185,Boppanahalli Chikkapura,12.99583,77.90307,11,5,0,1,0,Low
38185,Boppanahalli Chikkapura,12.99583,77.90307,14,2,0,0,1,Medium
38185,Boppanahalli Chikkapura,12.99583,77.90307,21,2,0,0,0,Low
22168,Kengeri Satellite Town,12.92355,77.48485,8,3,1,0,3,Very High
22168,Kengeri Satellite Town,12.92355,77.48485,12,3,0,0,1,Medium
22168,Kengeri Satellite Town,12.92355,77.48485,15,5,0,1,0,Low
31849,Agraharapalya Gate,13.13071,77.45347,19,2,1,0,3,Very High
31849,Agraharapalya Gate,13.13071,77.45347,15,1,0,0,1,Medium
31849,Agraharapalya Gate,13.13071,77.45347,15,1,0,0,0,Low
20635,Bayyappanahalli Metro Station,12.98967,77.65404,20,0,0,0,0,Low
20635,Bayyappanahalli Metro Station,12.98967,77.65404,17,4,1,0,3,Very High
20635,Bayyappanahalli Metro Station,12.98967,77.65404,21,5,0,1,0,Low
31424,Thigalara Chowdenahalli Cross,12.882,77.75681,17,1,1,0,3,Very High
31424,Thigalara Chowdenahalli Cross,12.882,77.75681,14,3,0,0,1,Medium
