route_long_name,route_short_name,agency_id,route_type,route_id,total_stops,avg_stop_lat,avg_stop_lon
Depot-45 Gate ⇔ ITPL,502-G,1,3,502-G D45G-ITPL,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ JK Basavanna Nagara,266-R,1,3,266-R D45-JKBN,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Jalahalli Cross,D45G-CKB-JHC,1,3,D45G-CKB-JHC,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Jalahalli Cross  Metro Station Departure,D45G-JHMS,1,3,D45G-JHMS,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Jalahalli Cross Metro Station Arrival,MF-23E,1,3,MF-23E D45-JHMS,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Janapriya Greenwood Apartment,271-T,1,3,271-T D45-JGA,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ KR Market,266,1,3,266 D45G-MSP-KMT,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ KR Market,288,1,3,288 D45-TDL-KMT,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Kakolu,266-C,1,3,266-C D45-KKL,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Kempegowda Bus Station,271-C,1,3,271-C D45G-SGP-KBS,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Kempegowda Bus Station,276,1,3,276 D45-VRP-KBS,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Kempegowda Bus Station,288-H,1,3,288-H D45-TDL-KBS,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Kempegowda Bus Station,D45G-MKC-RMG-VSD,1,3,D45G-MKC-RMG-VSD KBS,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Kodigehalli Canara Bank Colony,288-G,1,3,288-G D45G-KDCB,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Kondashettyhalli,266-M,1,3,266-M D45-KDSH,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Kuduregere Madanayakanahalli,250-DT,1,3,250-DT D45G-KDGC,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Lakshmipura,266-T,1,3,266-T D45-LXP,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Madappanahalli,266-K,1,3,266-K D45-MDPH,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Madugirihalli,253,1,3,253 D45-JHC-MGH,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Muthkur,266-A,1,3,266-A D45G-MKTR,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Muthugadahalli Hostel,266-G,1,3,266-G D45-MTGHL,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ NCBS College,D45G-NCBS,1,3,D45G-NCBS,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Shamarajapura,D45-SMRP,1,3,D45-SMRP,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Shanthinagara Bus Station,CALLBUS-7,1,3,CALLBUS-7,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Shivajinagara Bus Station,290-S,1,3,290-S D45G-TDL-SBS,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Suvarna Karnataka Bus Stand,288-DA,1,3,288-DA D45G-SKB,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Vidyaranyapura Bus Station,D45G-VRP,1,3,D45G-VRP,9360,12.988787012820513,77.58021691025641
Depot-45 Gate ⇔ Yelahanka Satellite Town,D45G-YST,1,3,D45G-YST,9360,12.988787012820513,77.58021691025641
Depot-45 MS Palya ⇔ Depot-45 Gate,D45-D45G,1,3,D45-D45G,9360,12.988787012820513,77.58021691025641
Depot-45 MS Palya ⇔ MS Palya,D45-MSP,1,3,D45-MSP,9360,12.988787012820513,77.58021691025641
Depot-46 Sadenahalli ⇔ Patalamma Temple,D46-PTML,1,3,D46-PTML,9360,12.988787012820513,77.58021691025641
Depot-47 Gate ⇔ Bidarahalli Dargah,D47G-BDHD,1,3,D47G-BDHD,9360,12.988787012820513,77.58021691025641
Depot-47 Gate ⇔ Kammasandra,D47G-KMSD,1,3,D47G-KMSD,9360,12.988787012820513,77.58021691025641
Depot-47 Gate ⇔ Marasandra,D47G-MRSD,1,3,D47G-MRSD,9360,12.988787012820513,77.58021691025641
Depot-47 Manduru ⇔ Depot-47 Gate,D47-D47G,1,3,D47-D47G,9360,12.988787012820513,77.58021691025641
Depot-47 Manduru ⇔ Kammasandra,D47-KMS,1,3,D47-KMS,9360,12.988787012820513,77.58021691025641
Depot-47 Manduru ⇔ Kammasandra,D47-KMSD,1,3,D47-KMSD,9360,12.988787012820513,77.58021691025641
Depot-47 Manduru ⇔ Mandur,D47-MDR,1,3,D47-MDR,9360,12.988787012820513,77.58021691025641
Depot-47 Manduru ⇔ Marasandra,D47-MRS,1,3,D47-MRS,9360,12.988787012820513,77.58021691025641
Depot-48 Byrathibande ⇔ Byrathi Bande,D48-BYB,1,3,D48-BYB,9360,12.988787012820513,77.58021691025641
Depot-48 Gate ⇔ Anagalipura,294-D,1,3,294-D D48G-AGP,9360,12.988787012820513,77.58021691025641
Depot-48 Gate ⇔ Bagalur,293-S,1,3,293-S D48G-BGLR,9360,12.988787012820513,77.58021691025641
Depot-48 Gate ⇔ K Narayanapura Main Bus Stand,286-F,1,3,286-F D48G-KNP,9360,12.988787012820513,77.58021691025641
Depot-48 Gate ⇔ Nagaresh Nagenahalli,D48G-KNP-NNH,1,3,D48G-KNP-NNH,9360,12.988787012820513,77.58021691025641
Depot-49 Bidadi ⇔ Bidadi,D49-BDD,1,3,D49-BDD,9360,12.988787012820513,77.58021691025641
Depot-50 Devanahalli ⇔ Devanahalli New Bus Station,D50-DVHNBS,1,3,D50-DVHNBS,9360,12.988787012820513,77.58021691025641
Depot-50 Devanahalli ⇔ Devanahalli Old Bus Stand,D50-DVHOBS,1,3,D50-DVHOBS,9360,12.988787012820513,77.58021691025641
Depot-51 Sadaramangala Departure ⇔ Kadugodi Bapuji Circle,D51G-KDGB,1,3,D51G-KDGB,9360,12.988787012820513,77.58021691025641
Depot-51 Sadaramangala Departure ⇔ Kadugodi Bus Station,D51G-KDG,1,3,D51G-KDG,9360,12.988787012820513,77.58021691025641
Depot-51 Sadaramangala Departure ⇔ Kadugodi Bus Station,D51G-KDMS-KDG,1,3,D51G-KDMS-KDG,9360,12.988787012820513,77.58021691025641
Depot-51 Sadaramangala Departure ⇔ Kempegowda Bus Station,315-E,1,3,315-E D51-KBS,9360,12.988787012820513,77.58021691025641
Depot-51 Sadaramangala Departure ⇔ Varthur Kodi,D51G-VRKD,1,3,D51G-VRKD,9360,12.988787012820513,77.58021691025641
Depot-51 Sadaramangala ⇔ Depot-51 Sadaramangala Departure,D51-D51G,1,3,D51-D51G,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Bhovipalya,297-F,1,3,297-F D52G-BVP,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Byalahalli,D52-BGLR-BYLHL,1,3,D52-BGLR-BYLHL,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Chikka Banavara,401-AK-D52G-CKB,1,3,401-AK-D52G-CKB,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Devanahalli New Bus Station,289-V,1,3,289-V D52-BLR-DVH,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Dodda Cheemanahalli,297-G,1,3,297-G D52G-DCH,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Hoovinayakanahalli,289-C,1,3,289-C D52G-HNH,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Hunasuru,289-P,1,3,289-P D52G-HNS,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ KR Market,293-SA,1,3,293-SA D52G-KMT,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Kempegowda Bus Station,289-CB,1,3,289-CB D52G-BLR-KBS,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Kempegowda Bus Station,293-S,1,3,293-S D52G-KBS,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Maranayakanahalli,D52G-MRN,1,3,D52G-MRN,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Vasantavihar Colony Billamaranahalli,D52G-VVC,1,3,D52G-VVC,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Yelahanka Old Town,282B,1,3,282B D52G-VNC-YHKOT,9360,12.988787012820513,77.58021691025641
Depot-52 Departure ⇔ Yelahanka Old Town,289-P,1,3,289-P D52G-YHKOT,9360,12.988787012820513,77.58021691025641
Depot-52 Huttanahalli ⇔ Depot-52 Departure,D52-D52G,1,3,D52-D52G,9360,12.988787012820513,77.58021691025641
Depot-9 ⇔ ISRO Quarters Jalahalli,D9-SRS-ISRQ,1,3,D9-SRS-ISRQ,9360,12.988787012820513,77.58021691025641
Devaganahalli ⇔ Kempegowda Bus Station,297-B,1,3,297-B DVGH-KBS,9360,12.988787012820513,77.58021691025641
Devanagondi ⇔ Hosakote Bus Stand (Old),306 DVG-HSK,1,3,306 DVG-HSK,9360,12.988787012820513,77.58021691025641
Devanahalli New Bus Station ⇔ Doddaballapura Bus Stand,297-J,1,3,297-J DVH-DBP,9360,12.988787012820513,77.58021691025641
Devanahalli New Bus Station ⇔ Doddaballapura Bus Stand,298-V,1,3,298-V,9360,12.988787012820513,77.58021691025641
Devanahalli New Bus Station ⇔ Hosakote Bus Stand (Old),289-Y,1,3,289-Y,9360,12.988787012820513,77.58021691025641
Devanahalli New Bus Station ⇔ Hosakote Bus Stand (Old),298-P,1,3,298-P,9360,12.988787012820513,77.58021691025641
Devanahalli New Bus Station ⇔ Koyira,DVH-KDGK-KHR,1,3,DVH-KDGK-KHR,9360,12.988787012820513,77.58021691025641
Devanahalli New Bus Station ⇔ Vijayapura Bus Stand Jangamakote,298-M,1,3,298-M DVH-HRH-VJP,9360,12.988787012820513,77.58021691025641
Devanahalli Old Bus Stand ⇔ Doddaballapura Bus Stand,297-M,1,3,297-M,9360,12.988787012820513,77.58021691025641
Devanahalli Old Bus Stand ⇔ Kempegowda Bus Station,298-M,1,3,298-M DVH-VSD-KBS,9360,12.988787012820513,77.58021691025641
Devanahalli Old Bus Stand ⇔ MS Palya,401AM,1,3,401AM DVH-MSP,9360,12.988787012820513,77.58021691025641
Devanahalli Old Bus Stand ⇔ Peenya 2nd Stage,401-AM,1,3,401-AM,9360,12.988787012820513,77.58021691025641
Devanahalli Old Bus Stand ⇔ Yelahanka Old Town,298-MY,1,3,298-MY DVH-YHKOT,9360,12.988787012820513,77.58021691025641
Devashettyhalli ⇔ Varthur Kodi,317-DS,1,3,317-DS DSH-HSK-VRKD,9360,12.988787012820513,77.58021691025641
Dibbur ⇔ Kempegowda Bus Station,285-X,1,3,285-X DBR-KBS,9360,12.988787012820513,77.58021691025641
Dodda Basti ⇔ Kengeri Bus Station,223-D,1,3,223-D KGR-DBT,9360,12.988787012820513,77.58021691025641
Dodda Basti ⇔ Shivajinagara Bus Station,223-A FLY,1,3,223-A FLY,9360,12.988787012820513,77.58021691025641
Dodda Dasarahalli ⇔ Shivajinagara Bus Station,305-R,1,3,305-R DDH-SBS,9360,12.988787012820513,77.58021691025641
Dodda Gubbi Cross(Udupi Hotel) ⇔ Bagalur,293 DBC-BGLR,1,3,293 DBC-BGLR,9360,12.988787012820513,77.58021691025641
Dodda Nekkundi ⇔ Depot-41 Gate,330-G,1,3,330-G DNV-D41G,9360,12.988787012820513,77.58021691025641
Dodda Nekkundi ⇔ Dodda Nekkundi,CHAKRA-16A,1,3,CHAKRA-16A,9360,12.988787012820513,77.58021691025641
Dodda Nekkundi ⇔ Goraguntepalya,500-DP,1,3,500-DP DNK-GGP,9360,12.988787012820513,77.58021691025641
Doddaballapura Bus Stand ⇔ Ghati Subramanya,285-MH,1,3,285-MH,9360,12.988787012820513,77.58021691025641
Doddaballapura Bus Stand ⇔ Kanasawadi,285-ME,1,3,285-ME,9360,12.988787012820513,77.58021691025641
Doddaballapura Bus Stand ⇔ Kempegowda Bus Station,285-MA,1,3,285-MA -DBP-KBS,9360,12.988787012820513,77.58021691025641
Doddakuntanahalli ⇔ Shivajinagara Bus Station,228-C,1,3,228-C DKH-SBS,9360,12.988787012820513,77.58021691025641
Dombara Doddy ⇔ KR Market (Kalasipalya),226-VC,1,3,226-VC,9360,12.988787012820513,77.58021691025641
Domlur Marriad Accomodation ⇔ Shivajinagara Bus Station,DMLMDA-SBS,1,3,DMLMDA-SBS,9360,12.988787012820513,77.58021691025641
Dommasandra ⇔ Anekal,399-D,1,3,399-D,9360,12.988787012820513,77.58021691025641
Dr BR Ambedkar Bus Terminal (Domlur) ⇔ Budigere,334-E,1,3,334-E BRAB-BDG,9360,12.988787012820513,77.58021691025641
Dr BR Ambedkar Bus Terminal (Domlur) ⇔ Hosakote Bus Stand (Old),334-E,1,3,334-E,9360,12.988787012820513,77.58021691025641
Dr BR Ambedkar Bus Terminal (Domlur) ⇔ Kadugodi Bus Station,334-E,1,3,334-E DBS-KDG,9360,12.988787012820513,77.58021691025641
Dubasipalya ⇔ Hebbala Bridge,501-C,1,3,501-C DBP-HBL,9360,12.988787012820513,77.58021691025641
Dwaraka Nagara ⇔ KR Pura Govt Hospital,507-C,1,3,507-C,9360,12.988787012820513,77.58021691025641
Dyavarahalli ⇔ Kempegowda Bus Station,285-JE,1,3,285-JE DYVH-KBS,9360,12.988787012820513,77.58021691025641
Ejipura ⇔ St Johns Hospital,EJP-STJN,1,3,EJP-STJN,9360,12.988787012820513,77.58021691025641
Electronic City 378 ⇔ Depot-12 Gate,378-D,1,3,378-D ELC-D12G,9360,12.988787012820513,77.58021691025641
Electronic City 378 ⇔ Kengeri Bus Station,378,1,3,378,9360,12.988787012820513,77.58021691025641
Electronic City KIA ⇔ Kempegowda International Airport,KIA-8,1,3,KIA-8,9360,12.988787012820513,77.58021691025641
Electronic City PESIT College ⇔ Parappana Agrahara,PESCE-PAH,1,3,PESCE-PAH,9360,12.988787012820513,77.58021691025641
Electronic City Wipro Main Gate ⇔ Bidadi,NICE-5EB,1,3,NICE-5EB ELCW-BDD,9360,12.988787012820513,77.58021691025641
Electronic City Wipro Main Gate ⇔ Central Silk Board,G-3 ELCW-CSB,1,3,G-3 ELCW-CSB,9360,12.988787012820513,77.58021691025641
Electronic City Wipro Main Gate ⇔ Chandra Layout,600-KB,1,3,600-KB CLO-ELCW,9360,12.988787012820513,77.58021691025641
Electronic City Wipro Main Gate ⇔ Kadugodi Bus Station,500-EB,1,3,500-EB ELCW-WTF-KDG,9360,12.988787012820513,77.58021691025641
Electronic City Wipro Main Gate ⇔ Kempegowda International Airport,KIA-8E,1,3,KIA-8E,9360,12.988787012820513,77.58021691025641
Electronic City Wipro Main Gate ⇔ Kengeri Bus Station,378 KGR-ELCW,1,3,378 KGR-ELCW,9360,12.988787012820513,77.58021691025641
Electronic City Wipro Main Gate ⇔ Kodathi Wipro,MF-22,1,3,MF-22,9360,12.988787012820513,77.58021691025641
Electronic City Wipro Main Gate ⇔ Kodathi Wipro,MF-22A,1,3,MF-22A,9360,12.988787012820513,77.58021691025641
Electronic City Wipro Main Gate ⇔ Tin Factory,500-EB,1,3,500-EB,9360,12.988787012820513,77.58021691025641
Electronic City Wipro Main Gate ⇔ Yeshawanthapura Bus Station,NICE-7A,1,3,NICE-7A ELCW-YBS,9360,12.988787012820513,77.58021691025641
Electronic City ⇔ Depot-43 Gate,NICE-10,1,3,NICE-10 ELC-D43G,9360,12.988787012820513,77.58021691025641
Electronic City ⇔ Hebbala Bridge,500-EB,1,3,500-EB ELC-HBL,9360,12.988787012820513,77.58021691025641
Electronic City ⇔ Hosakote Bus Stand (Old),399,1,3,399,9360,12.988787012820513,77.58021691025641
Electronic City ⇔ Kadugodi Bus Station,399 ELC-KDG,1,3,399 ELC-KDG,9360,12.988787012820513,77.58021691025641
GKVK ⇔ Central Silk Board,500-D,1,3,500-D GKVK-CSB,9360,12.988787012820513,77.58021691025641
GKW Layout ⇔ Shivajinagara Bus Station,63-B,1,3,63-B,9360,12.988787012820513,77.58021691025641
GPO ⇔ Depot-45 Gate,288-A,1,3,288-A GPO-TDL-D45,9360,12.988787012820513,77.58021691025641
GPO ⇔ Kodigehalli,288-A,1,3,288-A GPO-KDH,9360,12.988787012820513,77.58021691025641
GPO ⇔ Ravagodlu,213,1,3,213 GPO-VSD-LBWG-RGL,9360,12.988787012820513,77.58021691025641
Ganagaluru ⇔ KR Market,304-Q,1,3,304-Q,9360,12.988787012820513,77.58021691025641
Ganapathi Enclave ⇔ Neelasandra Rose Garden,144-G,1,3,144-G GPTE-NRG,9360,12.988787012820513,77.58021691025641
Ganapathi Layout (JK Store) ⇔ Kempegowda Bus Station,263-B,1,3,263-B GNP-KBS,9360,12.988787012820513,77.58021691025641
Gangondanahalli Masjid ⇔ KR Market (Kalasipalya),59-D,1,3,59-D,9360,12.988787012820513,77.58021691025641
Geleyara Balaga Layout ⇔ Kempegowda Bus Station,250-S,1,3,250-S GBL-VSD-KBS,9360,12.988787012820513,77.58021691025641
Genius Global School Kodathi ⇔ Sarjapura,342-F,1,3,342-F GGS-SJP,9360,12.988787012820513,77.58021691025641
Ghati Subramanya ⇔ Jakkur,285-MJ,1,3,285-MJ GST-JKR,9360,12.988787012820513,77.58021691025641
Gidadapalya ⇔ Tavarekere,242-FA,1,3,242-FA GDP-TVK,9360,12.988787012820513,77.58021691025641
Gonipura ⇔ Hebbala Bridge,502-A,1,3,502-A GNP-HBL,9360,12.988787012820513,77.58021691025641
Gonipura ⇔ St Clare School,228-A,1,3,228-A GNP-SCS,9360,12.988787012820513,77.58021691025641
Goraguntepalya ⇔ Central Silk Board,500-DP,1,3,500-DP,9360,12.988787012820513,77.58021691025641
Goraguntepalya ⇔ KR Pura Govt Hospital,502-C,1,3,502-C GGP-KRPGH,9360,12.988787012820513,77.58021691025641
Goraguntepalya ⇔ KR Pura Govt Hospital,502-CA,1,3,502-CA,9360,12.988787012820513,77.58021691025641
Goraguntepalya ⇔ KR Pura Metro Station,500-QA,1,3,500-QA,9360,12.988787012820513,77.58021691025641
Goraguntepalya ⇔ Ramaswamypalya,GGP-RMSP,1,3,GGP-RMSP,9360,12.988787012820513,77.58021691025641
Govindapura ⇔ Jagajeevanram Nagara,291-R,1,3,291-R,9360,12.988787012820513,77.58021691025641
Govindapura ⇔ Kempegowda Bus Station,255-H,1,3,255-H GVP-KBS,9360,12.988787012820513,77.58021691025641
Govt First Grade College Bidadi ⇔ Yeshawanthapura Bus Station,401-Z,1,3,401-Z GFGC-YBS,9360,12.988787012820513,77.58021691025641
Gubbalala ⇔ KR Market (Kalasipalya),210-CA,1,3,210-CA KMT-GBL,9360,12.988787012820513,77.58021691025641
Gubbalala ⇔ Kempegowda Bus Station,210-CA,1,3,210-CA,9360,12.988787012820513,77.58021691025641
Guni Agrahara ⇔ Kempegowda Bus Station,266-F,1,3,266-F GNA-KBS,9360,12.988787012820513,77.58021691025641
HAL Gnanajyothi School ⇔ Central Silk Board,500-D,1,3,500-D JGS-CSB,9360,12.988787012820513,77.58021691025641
HAL Main Gate ⇔ Chikka Thirupathi,335-H,1,3,335-H,9360,12.988787012820513,77.58021691025641
HAL Main Gate ⇔ Depot-06 Gate,HAL-D6G,1,3,HAL-D6G,9360,12.988787012820513,77.58021691025641
HAL Main Gate ⇔ Devanagondi,306-RA,1,3,306-RA,9360,12.988787012820513,77.58021691025641
HAL Main Gate ⇔ Dodda Basti,223-A,1,3,223-A HAL-DBT,9360,12.988787012820513,77.58021691025641
HAL Main Gate ⇔ KR Pura Govt Hospital,400-A,1,3,400-A,9360,12.988787012820513,77.58021691025641
HAL Main Gate ⇔ Kempegowda International Airport,KIA-4,1,3,KIA-4,9360,12.988787012820513,77.58021691025641
HAL Main Gate ⇔ Muthsandra,329-M,1,3,329-M,9360,12.988787012820513,77.58021691025641
HSR Layout KEB ⇔ St Johns Hospital,340-A,1,3,340-A STJN-HSRKEB,9360,12.988787012820513,77.58021691025641
Hampinagara RPC Layout ⇔ Anna Kuteera Kathriguppe,201-M,1,3,201-M HMNRPC-ANKT,9360,12.988787012820513,77.58021691025641
Hampinagara RPC Layout ⇔ Chandra Layout,CLO-RPCLO,1,3,CLO-RPCLO,9360,12.988787012820513,77.58021691025641
Hampinagara RPC Layout ⇔ Chandra Layout,HPN-CLO,1,3,HPN-CLO,9360,12.988787012820513,77.58021691025641
Hampinagara RPC Layout ⇔ Kaval Byrasandra,176,1,3,176,9360,12.988787012820513,77.58021691025641
Hampinagara RPC Layout ⇔ Malleshwara Bus Stand,75-B,1,3,75-B,9360,12.988787012820513,77.58021691025641
Hampinagara RPC Layout ⇔ RM Guttahalli,176 HPN-RGH,1,3,176 HPN-RGH,9360,12.988787012820513,77.58021691025641
Hampinagara RPC Layout ⇔ Yelahanka Old Town,401-B,1,3,401-B,9360,12.988787012820513,77.58021691025641
Haniyuru ⇔ Kempegowda Bus Station,285-RA,1,3,285-RA HNYR-KBS,9360,12.988787012820513,77.58021691025641
Haraluru ⇔ KR Market (Kalasipalya),341-A,1,3,341-A,9360,12.988787012820513,77.58021691025641
Harohalli Palya ⇔ Kempegowda Bus Station,285-YA,1,3,285-YA HHP-KBS,9360,12.988787012820513,77.58021691025641
Harohalli ⇔ Depot-04 Jayanagara,213-V-HRH-D4,1,3,213-V-HRH-D4,9360,12.988787012820513,77.58021691025641
Harohalli ⇔ KR Market (Kalasipalya),342-A,1,3,342-A KMT HRH,9360,12.988787012820513,77.58021691025641
Harohalli ⇔ Muttarayanapura,213-Q,1,3,213-Q HRH-MTRPR,9360,12.988787012820513,77.58021691025641
Harokyatanahalli ⇔ Kempegowda Bus Station,257-A,1,3,257-A HKH-KBS,9360,12.988787012820513,77.58021691025641
Head Start School Kommasandra ⇔ Attibele Bus Stand,328-H,1,3,328-H HSS-SJP-ATB,9360,12.988787012820513,77.58021691025641
Head Start School Kommasandra ⇔ Byatarayanapura,500-CH,1,3,500-CH HSS-BTP,9360,12.988787012820513,77.58021691025641
Head Start School Kommasandra ⇔ Channasandra,HSS-GJR-CNS,1,3,HSS-GJR-CNS,9360,12.988787012820513,77.58021691025641
Head Start School Kommasandra ⇔ Kadugodi Bus Station,328-H,1,3,328-H HSS-KDG,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Bande Kodigehalli palya,281-G,1,3,281-G HBLB-BKHP,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Bhoganahalli,500-TA,1,3,500-TA,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Central Silk Board,500-D,1,3,500-D,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Chikka Thirupathi,500-HC,1,3,500-HC,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Chokkanahalli,289-E,1,3,289-E HBLB-CKH,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Depot-12 Gate,501-C,1,3,501-C HBLB-D12G,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Depot-52 Arrival,282,1,3,282 HBLB-VNC-D52G,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Depot-52 Arrival,289,1,3,289 HBLB-D52G,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Devanagondi,506-A,1,3,506-A,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Devanahalli Old Bus Stand,298-M,1,3,298-M HBLB-DVH,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Electronic City Wipro Main Gate,V-500E,1,3,V-500E,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Ghati Subramanya,285-MJ,1,3,285-MJ HBLB-GST,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ ISRO Layout,412-H,1,3,412-H HBLB-ISRO,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ KR Pura Govt Hospital,500-QP,1,3,500-QP,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Kempegowda Bus Station,V-HBLB-KBS,1,3,V-HBLB-KBS,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Kempegowda International Airport,281-AP,1,3,281-AP,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Kempegowda International Airport,KIA-9H,1,3,KIA-9H,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Kengeri Bus Station,501-C,1,3,501-C,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Kodagalahatti,282-G,1,3,282-G HBLB-KDLH,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Kottigepalya,502-E,1,3,502-E,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Kuduregere Colony,283-B,1,3,283-B HBLB-KDGC,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Kuvempunagara Bus station (BTM Layout),500-D,1,3,500-D HBLB-BTM,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Maranayakanahalli,282-F,1,3,282-F HBLB-MNH,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Nelamangala Bus Station,406 HBLB-NMG,1,3,406 HBLB-NMG,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Niviksha Arcade Yelahanka 5th phase,G-9,1,3,G-9 HBL-YST5NA,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Patalamma Temple,285,1,3,285 HBLB-PTML,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Shivajinagara Bus Station,V-HBL-MKC-SBS,1,3,V-HBL-MKC-SBS,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Tharahunase,285 HBLB-THS,1,3,285 HBLB-THS,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Tubagere,285-MN,1,3,285-MN,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Vijayapura Bus Stand Jangamakote,298-MP,1,3,298-MP HBLB-VJP,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ Vishwanathapura,297-K,1,3,297-K HBLB-VNP,9360,12.988787012820513,77.58021691025641
Hebbala Bridge ⇔ White Field Bus Station (Vydehi Hospital),500-HC,1,3,500-HC HBLB-WTTMC,9360,12.988787012820513,77.58021691025641
Hebbala ⇔ BEL Factory,K-2 HBL-BELF,1,3,K-2 HBL-BELF,9360,12.988787012820513,77.58021691025641
