stop_id,stop_name,stop_lat,stop_lon,service_type,total_routes,hour,day_of_week,passenger_count,crowd_level,crowd_level_code,day_type,time_period,is_rush_hour
29751,Basavanahalli Cross,13.10215,77.38867,Weekday,4190,18,4,96,Very High,3,Weekday,Evening Rush,1
31901,Basavanahalli Cross,13.10231,77.38869,Weekday,4190,21,1,37,Medium,1,Weekday,Night,0
31902,Basavanahalli Cross,13.10223,77.38875,Weekday,4190,18,1,147,Very High,3,Weekday,Evening Rush,1
29753,Basavanapalya,12.93215,77.40007,Weekday,4190,18,0,19,Low,0,Weekday,Evening Rush,1
31903,Basavanapalya,12.93214,77.40003,Weekday,4190,20,6,69,High,2,Weekend,Night,0
29760,Basavanapura,12.84986,77.38333,Weekday,4190,10,1,45,Medium,1,Weekday,Midday,0
31904,Basavanapura,13.22559,77.57657,Weekday,4190,21,0,59,Medium,1,Weekday,Night,0
31906,Basavanapura,12.84977,77.3835,Weekday,4190,11,2,12,Low,0,Weekday,Midday,0
31909,Basavanapura,13.22562,77.57649,Weekday,4190,10,2,10,Low,0,Weekday,Midday,0
39012,Basavanapura,12.84561,77.59433,Weekday,4190,16,2,26,Low,0,Weekday,Midday,0
39013,Basavanapura,12.84558,77.59433,Weekday,4190,17,5,84,High,2,Weekend,Evening Rush,1
29762,Basavanapura Church,12.84678,77.5932,Weekday,4190,10,1,71,High,2,Weekday,Midday,0
31910,Basavanapura Church,12.84671,77.59313,Weekday,4190,9,5,59,Medium,1,Weekend,Midday,1
22752,Basavanapura Gate,12.84634,77.58822,Weekday,4190,8,6,74,High,2,Weekend,Morning Rush,1
22760,Basavanapura Gate,12.84634,77.58818,Weekday,4190,8,1,117,Very High,3,Weekday,Morning Rush,1
29763,Basavanna Devasthana CK Palya,12.84391,77.60611,Weekday,4190,9,0,42,Medium,1,Weekday,Midday,1
35339,Basavanna Devasthana CK Palya,12.84393,77.60596,Weekday,4190,14,5,30,Low,0,Weekend,Midday,0
29766,Basavanna Temple Hoovinayakanahalli,13.16788,77.6886,Weekday,4190,7,5,60,Medium,1,Weekend,Morning Rush,1
31911,Basavanna Temple Hoovinayakanahalli,13.1679,77.6885,Weekday,4190,20,6,62,High,2,Weekend,Night,0
29768,Basavapatna,12.97027,77.17677,Weekday,4190,14,5,39,Medium,1,Weekend,Midday,0
31912,Basavapatna,12.9702,77.17665,Weekday,4190,6,3,59,Medium,1,Weekday,Morning Rush,0
29770,Basavenahalli,13.0385,77.31474,Weekday,4190,19,0,147,Very High,3,Weekday,Evening Rush,1
31913,Basavenahalli,13.03853,77.3148,Weekday,4190,20,2,35,Medium,1,Weekday,Night,0
29773,Basavenahalli Colony,13.03602,77.31422,Weekday,4190,20,0,65,High,2,Weekday,Night,0
31914,Basavenahalli Colony,13.03604,77.31436,Weekday,4190,6,3,87,High,2,Weekday,Morning Rush,0
31915,Basavenahalli Colony,13.03605,77.31429,Weekday,4190,10,6,16,Low,0,Weekend,Midday,0
20629,Basaveshwara College,12.99436,77.55276,Weekday,4190,11,6,60,Medium,1,Weekend,Midday,0
24194,Basaveshwara College,12.99439,77.5528,Weekday,4190,11,1,34,Medium,1,Weekday,Midday,0
29775,Basaveshwaranagara 1st Phase,12.90643,77.46285,Weekday,4190,8,0,19,Low,0,Weekday,Morning Rush,1
29776,Basaveshwaranagara 2nd Phase,12.90829,77.461,Weekday,4190,21,6,61,High,2,Weekend,Night,0
29780,Basaveshwaranagara Banandur,12.75942,77.40367,Weekday,4190,12,5,28,Low,0,Weekend,Midday,0
31917,Basaveshwaranagara Banandur,12.75944,77.40372,Weekday,4190,14,6,63,High,2,Weekend,Midday,0
24059,Basaveshwaranagara New Bus Stand,12.98832,77.5336,Weekday,4190,16,6,60,Medium,1,Weekend,Midday,0
29783,Bashettalli,13.26176,77.5527,Weekday,4190,17,6,77,High,2,Weekend,Evening Rush,1
31918,Bashettalli,13.26164,77.5526,Weekday,4190,15,6,49,Medium,1,Weekend,Midday,0
29786,Bashyam Circle,13.00564,77.57862,Weekday,4190,21,2,29,Low,0,Weekday,Night,0
31919,Bashyam Circle,13.00473,77.57848,Weekday,4190,21,2,83,High,2,Weekday,Night,0
39296,Bashyam Circle,13.00659,77.57886,Weekday,4190,13,1,19,Low,0,Weekday,Midday,0
39297,Bashyam Circle,13.00656,77.57892,Weekday,4190,11,6,67,High,2,Weekend,Midday,0
20631,Bashyam Circle Rajajinagara,12.98391,77.55412,Weekday,4190,17,0,64,High,2,Weekday,Evening Rush,1
20632,Bashyam Circle Rajajinagara,12.98441,77.5544,Weekday,4190,13,3,70,High,2,Weekday,Midday,0
29788,Bashyam Circle Rajajinagara,12.98458,77.55414,Weekday,4190,17,1,54,Medium,1,Weekday,Evening Rush,1
31921,Bashyam Circle Rajajinagara,12.98441,77.55398,Weekday,4190,10,0,49,Medium,1,Weekday,Midday,0
20633,Bashyam Circle Sadashivanagara,13.00628,77.57915,Weekday,4190,13,6,51,Medium,1,Weekend,Midday,0
29789,Bashyam Circle Sadashivanagara,13.0062,77.57905,Weekday,4190,15,4,42,Medium,1,Weekday,Midday,0
37682,Bata Show Room banashankari,12.92348,77.57008,Weekday,4190,17,6,80,High,2,Weekend,Evening Rush,1
37683,Bata Show Room banashankari,12.92351,77.57006,Weekday,4190,9,2,120,Very High,3,Weekday,Midday,1
29793,Bayalahalli Gate(Bande kodigehalli),13.16998,77.69009,Weekday,4190,15,3,18,Low,0,Weekday,Midday,0
31922,Bayalahalli Gate(Bande kodigehalli),13.17001,77.68996,Weekday,4190,13,5,17,Low,0,Weekend,Midday,0
29795,Bayalu Bandikhane,13.2956,77.73597,Weekday,4190,15,3,14,Low,0,Weekday,Midday,0
31923,Bayalu Bandikhane,13.29566,77.73589,Weekday,4190,17,5,33,Medium,1,Weekend,Evening Rush,1
21723,Bayyanapalya,12.87558,77.54374,Weekday,4190,7,3,78,High,2,Weekday,Morning Rush,1
21724,Bayyanapalya,12.87554,77.54355,Weekday,4190,17,2,147,Very High,3,Weekday,Evening Rush,1
29797,Bayyandahalli,13.00718,77.44249,Weekday,4190,17,5,69,High,2,Weekend,Evening Rush,1
31924,Bayyandahalli,13.00715,77.44244,Weekday,4190,10,0,60,Medium,1,Weekday,Midday,0
29799,Bayyandahalli Colony,13.00342,77.44235,Weekday,4190,14,5,15,Low,0,Weekend,Midday,0
31925,Bayyandahalli Colony,13.00343,77.44231,Weekday,4190,9,1,49,Medium,1,Weekday,Midday,1
29801,Bayyappanahalli,13.07156,77.72081,Weekday,4190,21,0,20,Low,0,Weekday,Night,0
31926,Bayyappanahalli,13.07163,77.72083,Weekday,4190,16,1,61,High,2,Weekday,Midday,0
21725,Bayyappanahalli Cross,12.98525,77.64246,Weekday,4190,11,6,18,Low,0,Weekend,Midday,0
21726,Bayyappanahalli Cross,12.98559,77.64255,Weekday,4190,20,3,46,Medium,1,Weekday,Night,0
21727,Bayyappanahalli Gate,12.99157,77.64327,Weekday,4190,6,0,22,Low,0,Weekday,Morning Rush,0
21728,Bayyappanahalli Gate,12.9916,77.6433,Weekday,4190,14,3,71,High,2,Weekday,Midday,0
20634,Bayyappanahalli Metro Station,12.99001,77.65454,Weekday,4190,6,6,65,High,2,Weekend,Morning Rush,0
20635,Bayyappanahalli Metro Station,12.98967,77.65404,Weekday,4190,10,4,17,Low,0,Weekday,Midday,0
36295,Bayyappanahalli Metro Station  Back Gate,12.99166,77.65212,Weekday,4190,9,3,97,Very High,3,Weekday,Midday,1
29822,Beedi Karmikara Colony,12.91906,77.471,Weekday,4190,18,6,96,Very High,3,Weekend,Evening Rush,1
31935,Beedi Karmikara Colony,12.92003,77.47146,Weekday,4190,17,3,118,Very High,3,Weekday,Evening Rush,1
29824,Beedi Karmikara Colony Gate,12.92236,77.47481,Weekday,4190,21,6,37,Medium,1,Weekend,Night,0
31936,Beedi Karmikara Colony Gate,12.92231,77.47482,Weekday,4190,18,1,103,Very High,3,Weekday,Evening Rush,1
29826,Beerahalli,13.15748,77.91533,Weekday,4190,18,6,52,Medium,1,Weekend,Evening Rush,1
31937,Beerahalli,13.15743,77.91538,Weekday,4190,19,5,31,Medium,1,Weekend,Evening Rush,1
31938,Beerasandra Chapradakallu,13.28046,77.62049,Weekday,4190,8,4,142,Very High,3,Weekday,Morning Rush,1
31939,Beerasandra Chapradakallu,13.28005,77.62042,Weekday,4190,18,3,76,High,2,Weekday,Evening Rush,1
36376,Beerawara,13.06362,77.27445,Weekday,4190,11,6,58,Medium,1,Weekend,Midday,0
29832,Beereshwara Nagara,12.88205,77.56545,Weekday,4190,7,6,87,High,2,Weekend,Morning Rush,1
31941,Beereshwara Nagara,12.88206,77.56537,Weekday,4190,8,3,57,Medium,1,Weekday,Morning Rush,1
24080,Begihalli,12.79796,77.60381,Weekday,4190,21,4,89,High,2,Weekday,Night,0
24230,Begihalli,12.79788,77.60381,Weekday,4190,10,4,74,High,2,Weekday,Midday,0
29836,Beguru,13.18348,77.67967,Weekday,4190,20,6,18,Low,0,Weekend,Night,0
31942,Beguru,13.13887,77.84328,Weekday,4190,14,0,39,Medium,1,Weekday,Midday,0
31944,Beguru,13.18356,77.67974,Weekday,4190,7,1,52,Medium,1,Weekday,Morning Rush,1
35222,Beguru,12.87364,77.62515,Weekday,4190,15,4,62,High,2,Weekday,Midday,0
36307,Beguru,12.87361,77.62535,Weekday,4190,13,4,28,Low,0,Weekday,Midday,0
37610,Beguru,13.18351,77.67959,Weekday,4190,19,2,93,Very High,3,Weekday,Evening Rush,1
24160,Beguru Lake,12.87783,77.62549,Weekday,4190,7,5,98,Very High,3,Weekend,Morning Rush,1
24166,Beguru Lake,12.87795,77.62532,Weekday,4190,16,4,26,Low,0,Weekday,Midday,0
24140,Beguru Nice Road Junction,12.85446,77.60949,Weekday,4190,18,1,82,High,2,Weekday,Evening Rush,1
24339,Beguru Nice Road Junction,12.85445,77.60943,Weekday,4190,10,5,65,High,2,Weekend,Midday,0
29838,Bejjarahalli Katte,12.79914,77.29157,Weekday,4190,12,5,43,Medium,1,Weekend,Midday,0
38497,Bejjarakatte,12.79897,77.29167,Weekday,4190,13,3,73,High,2,Weekday,Midday,0
29840,Bekary Chunchaghatta,12.88648,77.57068,Weekday,4190,6,3,54,Medium,1,Weekday,Morning Rush,0
31945,Bekary Chunchaghatta,12.88652,77.57071,Weekday,4190,11,3,58,Medium,1,Weekday,Midday,0
29847,Belagumba,12.99482,77.24641,Weekday,4190,6,3,28,Low,0,Weekday,Morning Rush,0
31948,Belagumba,12.9949,77.24643,Weekday,4190,7,2,120,Very High,3,Weekday,Morning Rush,1
37980,Belenus Hospital Near Carmelram Gate,12.90247,77.70891,Weekday,4190,21,4,90,High,2,Weekday,Night,0
37981,Belenus Hospital Near Carmelram Gate,12.90255,77.709,Weekday,4190,20,3,74,High,2,Weekday,Night,0
29851,Bellahalli,13.09915,77.64212,Weekday,4190,6,6,32,Medium,1,Weekend,Morning Rush,0
31950,Bellahalli,13.09923,77.64223,Weekday,4190,16,0,79,High,2,Weekday,Midday,0
21739,Bellahalli Cross,13.10124,77.63492,Weekday,4190,10,3,35,Medium,1,Weekday,Midday,0
31951,Bellahalli Cross,13.10207,77.63351,Weekday,4190,15,4,11,Low,0,Weekday,Midday,0
31952,Bellahalli Cross,13.10196,77.63362,Weekday,4190,20,3,68,High,2,Weekday,Night,0
31953,Bellahalli Cross,13.10144,77.63606,Weekday,4190,14,2,14,Low,0,Weekday,Midday,0
21740,Bellahalli Cross THS Main Road,13.10113,77.6351,Weekday,4190,11,1,46,Medium,1,Weekday,Midday,0
20639,Bellanduru City Light Appartment,12.92412,77.67278,Weekday,4190,16,1,40,Medium,1,Weekday,Midday,0
20638,Bellanduru City light Apartment,12.92493,77.67394,Weekday,4190,16,4,85,High,2,Weekday,Midday,0
23896,Bellanduru Gate SJP Road,12.91858,77.66991,Weekday,4190,6,6,39,Medium,1,Weekend,Morning Rush,0
23918,Bellanduru Gate SJP Road,12.91864,77.66931,Weekday,4190,18,1,22,Low,0,Weekday,Evening Rush,1
21091,Bellanduru Petrol Bunk,12.92309,77.6705,Weekday,4190,6,1,24,Low,0,Weekday,Morning Rush,0
21092,Bellanduru Petrol Bunk,12.92322,77.6702,Weekday,4190,7,0,36,Medium,1,Weekday,Morning Rush,1
21741,Bellathur,13.00414,77.7569,Weekday,4190,14,4,70,High,2,Weekday,Midday,0
21742,Bellathur,13.00405,77.75706,Weekday,4190,8,6,26,Low,0,Weekend,Morning Rush,1
29866,Bellikere,12.93031,77.7972,Weekday,4190,20,4,29,Low,0,Weekday,Night,0
31958,Bellikere,12.93032,77.79716,Weekday,4190,6,1,86,High,2,Weekday,Morning Rush,0
29868,Bellikere Cross,12.93664,77.79726,Weekday,4190,10,1,53,Medium,1,Weekday,Midday,0
31959,Bellikere Cross,12.93666,77.7973,Weekday,4190,21,1,51,Medium,1,Weekday,Night,0
29880,Bendiganahalli,13.21749,77.83125,Weekday,4190,12,5,38,Medium,1,Weekend,Midday,0
31962,Bendiganahalli,13.0671,77.75759,Weekday,4190,11,2,43,Medium,1,Weekday,Midday,0
31963,Bendiganahalli,12.81443,77.74051,Weekday,4190,17,3,109,Very High,3,Weekday,Evening Rush,1
31964,Bendiganahalli,12.81438,77.74047,Weekday,4190,6,2,38,Medium,1,Weekday,Morning Rush,0
31965,Bendiganahalli,13.06721,77.75758,Weekday,4190,10,4,12,Low,0,Weekday,Midday,0
31966,Bendiganahalli,13.21751,77.8313,Weekday,4190,20,0,18,Low,0,Weekday,Night,0
29883,Bendiganahalli Cross,13.20626,77.83458,Weekday,4190,10,3,84,High,2,Weekday,Midday,0
31967,Bendiganahalli Cross,13.2063,77.83441,Weekday,4190,11,0,84,High,2,Weekday,Midday,0
31968,Bendiganahalli Cross,13.20652,77.83465,Weekday,4190,8,6,35,Medium,1,Weekend,Morning Rush,1
23376,Bengaluru Central Jail,12.8737,77.66617,Weekday,4190,10,5,66,High,2,Weekend,Midday,0
23389,Bengaluru Central Jail,12.87368,77.66638,Weekday,4190,12,4,51,Medium,1,Weekday,Midday,0
31969,Bengaluru Children Hospital,12.90987,77.51339,Weekday,4190,10,5,38,Medium,1,Weekend,Midday,0
29886,Bengaluru Children Hospital1,12.90991,77.5135,Weekday,4190,10,4,82,High,2,Weekday,Midday,0
20642,Bengaluru Dairy Circle,12.93709,77.60105,Weekday,4190,10,0,93,Very High,3,Weekday,Midday,0
20643,Bengaluru Dairy Circle,12.93716,77.60182,Weekday,4190,15,0,68,High,2,Weekday,Midday,0
35057,Bengaluru Dairy Circle,12.93528,77.60129,Weekday,4190,15,0,30,Low,0,Weekday,Midday,0
35108,Bengaluru Dairy Circle,12.93535,77.60143,Weekday,4190,8,4,124,Very High,3,Weekday,Morning Rush,1
35266,Bengaluru Dairy Circle,12.93909,77.6021,Weekday,4190,6,1,31,Medium,1,Weekday,Morning Rush,0
20644,Bengaluru High School,12.95209,77.56749,Weekday,4190,10,0,38,Medium,1,Weekday,Midday,0
21746,Bengaluru High School,12.95325,77.56762,Weekday,4190,19,5,75,High,2,Weekend,Evening Rush,1
20647,Bengaluru University Gate,12.93582,77.51282,Weekday,4190,14,6,57,Medium,1,Weekend,Midday,0
20648,Bengaluru University Gate,12.93537,77.51269,Weekday,4190,19,3,105,Very High,3,Weekday,Evening Rush,1
20649,Bengaluru University Gate,12.93573,77.51332,Weekday,4190,6,4,73,High,2,Weekday,Morning Rush,0
21748,Bengaluru University Quarters,12.95176,77.49972,Weekday,4190,8,5,81,High,2,Weekend,Morning Rush,1
24302,Bengaluru University Quarters,12.95195,77.50025,Weekday,4190,18,2,73,High,2,Weekday,Evening Rush,1
39147,Bennehalli,12.71652,77.38354,Weekday,4190,18,6,88,High,2,Weekend,Evening Rush,1
39148,Bennehalli,12.71645,77.38353,Weekday,4190,9,2,15,Low,0,Weekday,Midday,1
20656,Benniganahalli,12.99428,77.6633,Weekday,4190,19,3,111,Very High,3,Weekday,Evening Rush,1
20657,Benniganahalli,12.99406,77.6632,Weekday,4190,6,1,71,High,2,Weekday,Morning Rush,0
29894,Benniganahalli Bridge,12.99718,77.66274,Weekday,4190,6,0,63,High,2,Weekday,Morning Rush,0
31971,Benniganahalli Bridge,12.99714,77.66288,Weekday,4190,13,4,69,High,2,Weekday,Midday,0
29896,Best County,13.0893,77.54466,Weekday,4190,21,5,38,Medium,1,Weekend,Night,0
31972,Best County,13.08933,77.54466,Weekday,4190,7,0,21,Low,0,Weekday,Morning Rush,1
29898,Besthamanahalli,12.73087,77.72666,Weekday,4190,17,5,32,Medium,1,Weekend,Evening Rush,1
31973,Besthamanahalli,12.73084,77.72668,Weekday,4190,20,4,99,Very High,3,Weekday,Night,0
29900,Bethan Byatha,13.20038,77.48634,Weekday,4190,13,2,62,High,2,Weekday,Midday,0
31974,Bethan Byatha,13.1901,77.48136,Weekday,4190,12,0,79,High,2,Weekday,Midday,0
39722,Bethanagere,13.11428,77.41015,Weekday,4190,15,3,41,Medium,1,Weekday,Midday,0
29904,Bethimgere,12.85694,77.36489,Weekday,4190,15,1,20,Low,0,Weekday,Midday,0
31977,Bethimgere Cross,12.86708,77.36815,Weekday,4190,7,3,28,Low,0,Weekday,Morning Rush,1
31978,Bethimgere Cross,12.86714,77.36812,Weekday,4190,11,1,48,Medium,1,Weekday,Midday,0
39182,Bethimgere Gate,12.8547,77.36541,Weekday,4190,11,6,28,Low,0,Weekend,Midday,0
24289,Bettadasanapura,12.84157,77.63177,Weekday,4190,8,5,22,Low,0,Weekend,Morning Rush,1
24347,Bettadasanapura,12.84158,77.63194,Weekday,4190,16,0,89,High,2,Weekday,Midday,0
29910,Bettahalasuru Circle,13.16112,77.61103,Weekday,4190,7,0,70,High,2,Weekday,Morning Rush,1
31980,Bettahalasuru Circle,13.16108,77.61102,Weekday,4190,17,6,79,High,2,Weekend,Evening Rush,1
29914,Bettahalasuru Cross,13.15656,77.62358,Weekday,4190,6,1,75,High,2,Weekday,Morning Rush,0
31981,Bettahalasuru Cross,13.1571,77.62336,Weekday,4190,11,2,61,High,2,Weekday,Midday,0
31983,Bettahalasuru Cross,13.15676,77.62261,Weekday,4190,17,4,21,Low,0,Weekday,Evening Rush,1
39282,Bettahalasuru Cross FLY,13.15666,77.6232,Weekday,4190,10,3,20,Low,0,Weekday,Midday,0
39283,Bettahalasuru Cross FLY,13.15679,77.62352,Weekday,4190,19,6,35,Medium,1,Weekend,Evening Rush,1
29917,Bettahalasuru Hospital,13.15922,77.61154,Weekday,4190,19,5,46,Medium,1,Weekend,Evening Rush,1
31984,Bettahalasuru Hospital,13.15926,77.61143,Weekday,4190,16,6,30,Low,0,Weekend,Midday,0
29919,Bettahalasuru Village,13.16278,77.60861,Weekday,4190,14,3,31,Medium,1,Weekday,Midday,0
31986,Bettahalasuru Village,13.16285,77.60857,Weekday,4190,6,3,46,Medium,1,Weekday,Morning Rush,0
29925,Bettahalli,13.16378,77.38642,Weekday,4190,21,5,66,High,2,Weekend,Night,0
31988,Bettahalli,13.01679,77.4373,Weekday,4190,20,5,44,Medium,1,Weekend,Night,0
31991,Bettahalli,13.16372,77.38641,Weekday,4190,20,0,84,High,2,Weekday,Night,0
29929,Bettahalli Colony,13.1621,77.38436,Weekday,4190,12,3,81,High,2,Weekday,Midday,0
31992,Bettahalli Colony,13.01528,77.4433,Weekday,4190,20,4,73,High,2,Weekday,Night,0
31993,Bettahalli Colony,13.16215,77.38433,Weekday,4190,10,4,29,Low,0,Weekday,Midday,0
31994,Bettahalli Colony,13.0153,77.44325,Weekday,4190,10,1,13,Low,0,Weekday,Midday,0
29931,Bettahalli Cross,13.00816,77.43478,Weekday,4190,19,6,28,Low,0,Weekend,Evening Rush,1
31995,Bettahalli Cross,13.00812,77.43482,Weekday,4190,7,5,62,High,2,Weekend,Morning Rush,1
29935,Bettahalli Gate,13.19322,77.81314,Weekday,4190,16,0,77,High,2,Weekday,Midday,0
31997,Bettahalli Gate,13.19319,77.81317,Weekday,4190,8,4,43,Medium,1,Weekday,Morning Rush,1
29937,Bettahalli Kaval,12.73521,77.50922,Weekday,4190,12,2,18,Low,0,Weekday,Midday,0
31999,Bettahalli Kaval,12.73518,77.50918,Weekday,4190,11,0,89,High,2,Weekday,Midday,0
21749,Bettahalli Layout,13.0923,77.55954,Weekday,4190,21,0,35,Medium,1,Weekday,Night,0
21750,Bettahalli Layout,13.09242,77.55946,Weekday,4190,17,4,51,Medium,1,Weekday,Evening Rush,1
29939,Bettahallipalya,13.16176,77.39286,Weekday,4190,7,2,115,Very High,3,Weekday,Morning Rush,1
32000,Bettahallipalya,13.16168,77.39285,Weekday,4190,11,1,50,Medium,1,Weekday,Midday,0
29943,Bettakote,13.19939,77.73921,Weekday,4190,7,4,102,Very High,3,Weekday,Morning Rush,1
32002,Bettakote,13.19941,77.73925,Weekday,4190,7,2,81,High,2,Weekday,Morning Rush,1
29947,Bettanahalli Site,13.21008,77.58793,Weekday,4190,7,0,75,High,2,Weekday,Morning Rush,1
32004,Bettanahalli Site,13.21012,77.58795,Weekday,4190,19,2,70,High,2,Weekday,Evening Rush,1
29949,Bettanapalya,12.91203,77.44326,Weekday,4190,20,0,28,Low,0,Weekday,Night,0
32005,Bettanapalya,12.91199,77.44322,Weekday,4190,16,6,16,Low,0,Weekend,Midday,0
29951,Bettenahalli,13.20872,77.5882,Weekday,4190,8,4,45,Medium,1,Weekday,Morning Rush,1
32006,Bettenahalli,13.20867,77.5882,Weekday,4190,20,5,16,Low,0,Weekend,Night,0
21751,Bevina Mara Kannamangala,13.02801,77.76027,Weekday,4190,7,4,18,Low,0,Weekday,Morning Rush,1
21752,Bevina Mara Kannamangala,13.02809,77.76037,Weekday,4190,9,6,48,Medium,1,Weekend,Midday,1
39561,Bhadra Block,12.84564,77.62972,Weekday,4190,14,3,55,Medium,1,Weekday,Midday,0
39562,Bhadra Block,12.84567,77.62978,Weekday,4190,11,3,25,Low,0,Weekday,Midday,0
20659,Bhadrappa Layout,13.0472,77.57339,Weekday,4190,6,3,23,Low,0,Weekday,Morning Rush,0
20660,Bhadrappa Layout,13.04762,77.57598,Weekday,4190,13,4,18,Low,0,Weekday,Midday,0
38454,Bhagwan Mahaveer Jain Hospital,12.99059,77.59596,Weekday,4190,20,1,16,Low,0,Weekday,Night,0
29970,Bhagya Nagara,12.86083,77.58545,Weekday,4190,17,4,34,Medium,1,Weekday,Evening Rush,1
35342,Bhagya Nagara,12.86089,77.58544,Weekday,4190,19,6,15,Low,0,Weekend,Evening Rush,1
32017,Bhaktharahalli,13.02193,77.79627,Weekday,4190,12,6,65,High,2,Weekend,Midday,0
32018,Bhaktharahalli,13.02196,77.79627,Weekday,4190,15,5,16,Low,0,Weekend,Midday,0
32019,Bhaktharahalli,13.02044,77.79462,Weekday,4190,8,2,91,Very High,3,Weekday,Morning Rush,1
29978,Bhaktharahalli Cross,13.01851,77.78448,Weekday,4190,6,4,81,High,2,Weekday,Morning Rush,0
32020,Bhaktharahalli Cross,13.01852,77.78438,Weekday,4190,10,4,43,Medium,1,Weekday,Midday,0
29980,Bhakthi Yoga Ashrama,13.02256,77.68928,Weekday,4190,18,0,15,Low,0,Weekday,Evening Rush,1
32021,Bhakthi Yoga Ashrama,13.02262,77.6893,Weekday,4190,9,6,81,High,2,Weekend,Midday,1
29983,Bhakthipura Cross,12.75734,77.76184,Weekday,4190,15,0,95,Very High,3,Weekday,Midday,0
32022,Bhakthipura Cross,12.75736,77.7618,Weekday,4190,13,0,29,Low,0,Weekday,Midday,0
29985,Bhantaraguppe,12.98787,77.27363,Weekday,4190,6,4,89,High,2,Weekday,Morning Rush,0
32023,Bhantaraguppe,12.98786,77.27372,Weekday,4190,15,1,16,Low,0,Weekday,Midday,0
29990,Bharath Nagara 1st Phase,12.98118,77.48508,Weekday,4190,6,2,16,Low,0,Weekday,Morning Rush,0
35251,Bharath Nagara 1st Phase,12.98117,77.48513,Weekday,4190,17,2,88,High,2,Weekday,Evening Rush,1
23988,Bharath Nagara 2nd Stage,12.97866,77.47789,Weekday,4190,9,6,11,Low,0,Weekend,Midday,1
24292,Bharath Nagara 2nd Stage,12.97868,77.47781,Weekday,4190,13,5,39,Medium,1,Weekend,Midday,0
36068,Bharath Petrol Bunk Thyamagondlu,13.21928,77.29097,Weekday,4190,10,6,16,Low,0,Weekend,Midday,0
29992,Bharathi Nagara,13.1374,77.61746,Weekday,4190,7,1,60,Medium,1,Weekday,Morning Rush,1
32026,Bharathi Nagara,13.13752,77.61764,Weekday,4190,11,1,59,Medium,1,Weekday,Midday,0
29994,Bharathi Nursing Home Jayanagara,12.93682,77.57395,Weekday,4190,10,2,70,High,2,Weekday,Midday,0
32027,Bharathi Nursing Home Jayanagara,12.93691,77.57402,Weekday,4190,7,3,75,High,2,Weekday,Morning Rush,1
29996,Bharathnagara Sunkadakatte,12.97958,77.50203,Weekday,4190,18,0,34,Medium,1,Weekday,Evening Rush,1
32028,Bharathnagara Sunkadakatte,12.97957,77.50205,Weekday,4190,19,0,21,Low,0,Weekday,Evening Rush,1
38951,Bhartiya City Chokkanahalli,13.08341,77.64253,Weekday,4190,16,2,84,High,2,Weekday,Midday,0
21755,Bhattarahalli,13.01951,77.70898,Weekday,4190,16,6,9,Low,0,Weekend,Midday,0
21756,Bhattarahalli,13.02046,77.70985,Weekday,4190,21,1,73,High,2,Weekday,Night,0
38686,Bhattarahalli,13.01892,77.70878,Weekday,4190,16,6,26,Low,0,Weekend,Midday,0
26700,Bhattarahalli Bank Of India,13.01521,77.70947,Weekday,4190,8,5,88,High,2,Weekend,Morning Rush,1
29998,Bhattarahalli Cross,13.01618,77.70932,Weekday,4190,20,3,14,Low,0,Weekday,Night,0
32029,Bhattarahalli Cross,13.01616,77.70931,Weekday,4190,14,2,45,Medium,1,Weekday,Midday,0
30000,Bhavani Nagara 2nd Stage,12.96316,77.48186,Weekday,4190,12,0,88,High,2,Weekday,Midday,0
32030,Bhavani Nagara 2nd Stage,12.96323,77.48182,Weekday,4190,12,4,28,Low,0,Weekday,Midday,0
30002,Bhavani Nagara 2nd Stage Cross,12.96072,77.48821,Weekday,4190,21,6,51,Medium,1,Weekend,Night,0
32031,Bhavani Nagara 2nd Stage Cross,12.96075,77.48813,Weekday,4190,20,1,31,Medium,1,Weekday,Night,0
30004,Bhavapura,13.18427,77.8704,Weekday,4190,16,4,43,Medium,1,Weekday,Midday,0
30006,Bheemajyothi Nagara Shankara Mutt,13.00219,77.54073,Weekday,4190,11,5,45,Medium,1,Weekend,Midday,0
